trade_date,return,positions,stops,cum_return,equity
2023-01-04,-0.005478579945906281,15,0,0.9945214200540937,99452.14200540938
2023-01-05,0.005745074489732286,15,0,1.000235019693939,100023.5019693939
2023-01-06,0.029551989620745612,15,0,1.0297939546142405,102979.39546142405
2023-01-09,0.008473634742598102,15,0,1.0385200524457772,103852.00524457771
2023-01-10,0.0017757988063037485,15,0,1.040364255115233,104036.4255115233
2023-01-11,-0.003923698525192291,15,0,1.0362821794217747,103628.21794217746
2023-01-12,-0.01514612609263979,15,0,1.020586518864697,102058.6518864697
2023-01-13,-0.002488506948706511,15,0,1.018046782220746,101804.6782220746
2023-01-16,0.014787266629749747,15,0,1.0331009114310028,103310.09114310028
2023-01-17,0.019337677261934007,15,0,1.0530786834352655,105307.86834352654
2023-01-18,0.029204311420494438,15,0,1.0838331212565933,108383.31212565933
2023-01-19,0.006339156174836173,15,0,1.0907037086796991,109070.37086796992
2023-01-20,0.027032159226360108,15,0,1.12018778500151,112018.778500151
2023-01-30,0.006138341836052041,15,2,1.1270638805464195,112706.38805464195
2023-01-31,-0.006104273576598692,15,2,1.1201839742812612,112018.39742812612
2023-02-01,-0.01619480164629008,15,2,1.1020428170104233,110204.28170104233
2023-02-02,-0.01606796408512369,15,4,1.0843352326064313,108433.52326064312
2023-02-03,-0.016537493140712956,15,3,1.066403046134969,106640.30461349689
2023-02-06,0.0044576222283579416,15,2,1.0711566680578088,107115.66680578089
2023-02-07,-0.008263682164849916,15,5,1.0623049698042195,106230.49698042196
2023-02-08,-0.0007251202713262665,15,5,1.0615346709362838,106153.46709362838
2023-02-09,0.012962502589023516,15,3,1.0752948168566336,107529.48168566337
2023-02-10,-0.003746875113893955,15,3,1.0712658214672544,107126.58214672543
2023-02-13,-0.03186893485055108,15,8,1.0371257207952924,103712.57207952924
2023-02-14,-0.025086662626047165,15,7,1.011107697736905,101110.7697736905
2023-02-15,0.01783603429789311,15,3,1.029141849312604,102914.18493126042
2023-02-16,-0.00016992503504602573,15,4,1.0289669723477923,102896.69723477923
2023-02-17,0.00669340897642939,15,6,1.0358542691169546,103585.42691169545
2023-02-20,-0.029011409880780215,15,11,1.0058026763388466,100580.26763388465
2023-02-21,-0.0028065561781911957,15,4,1.0029798346235266,100297.98346235265
2023-02-22,-0.015330103098865244,15,3,0.9876040503526651,98760.4050352665
2023-02-23,-0.01709426709577652,15,5,0.9707216829310659,97072.16829310659
2023-02-24,0.004450512341934595,15,1,0.975041891761534,97504.1891761534
2023-02-27,-0.004372476223823877,15,3,0.9707785442725745,97077.85442725745
2023-02-28,-0.0009464694455586657,15,2,0.9698597320420166,96985.97320420165
2023-03-01,-0.017962150932168797,15,9,0.9524389651520451,95243.89651520451
2023-03-02,-0.01563707209868497,15,7,0.9375456083843657,93754.56083843658
2023-03-03,-0.016809411923067983,15,10,0.9217860180563696,92178.60180563696
2023-03-06,-0.02225364125011662,15,6,0.9012729227011697,90127.29227011696
2023-03-07,-0.02672729420802761,15,7,0.8771843361344065,87718.43361344065
2023-03-08,-0.0018599726524534343,15,5,0.875552797258036,87555.2797258036
2023-03-09,-0.00968148276206379,15,7,0.8670761479441056,86707.61479441056
2023-03-10,0.02799504923896629,15,3,0.891349987399734,89134.99873997341
2023-03-13,-0.01741880639700585,15,7,0.8758237345372444,87582.37345372443
2023-03-14,0.0184894308990004,15,2,0.8920172169566752,89201.72169566753
2023-03-15,-0.040103572397884896,15,13,0.8562441399162934,85624.41399162935
2023-03-16,-0.01989473787415439,15,6,0.8392093871963779,83920.9387196378
2023-03-17,-0.019733781559457368,15,6,0.8226486124667985,82264.86124667985
2023-03-20,-0.011610531451410052,15,4,0.813097224878294,81309.7224878294
2023-03-21,-0.00918568340150739,15,3,0.8056283711959177,80562.83711959177
2023-03-22,0.002472165288960985,15,3,0.8076200176909905,80762.00176909905
2023-03-23,0.017685967840193814,15,4,0.82190355935097,82190.355935097
2023-03-24,-0.0017785163416781601,15,5,0.8204417904393809,82044.17904393809
2023-03-27,-0.02569896155753104,15,10,0.7993572884066873,79935.72884066873
