trade_date,return,positions,stops,cum_return,equity
2026-01-06,0.010739580004250692,30,0,1.0107395800042507,101073.95800042507
2026-01-07,0.005450110600250757,30,0,1.0162482225033247,101624.82225033247
2026-01-08,0.014753435586299513,30,0,1.0312413751937188,103124.13751937188
2026-01-09,0.008359993787586081,30,0,1.03986254668384,103986.254668384
2026-01-12,-0.010072537919893742,30,0,1.0293884917508898,102938.84917508898
2026-01-13,0.0037941194115627646,30,0,1.0332941146094812,103329.41146094812
2026-01-14,0.010465685588947234,30,0,1.0441082459338937,104410.82459338938
2026-01-15,0.026706922489905947,30,0,1.0719931639291218,107199.31639291218
2026-01-16,0.039646818259167264,30,0,1.1144942820744892,111449.42820744892
2026-01-19,0.011956180973650461,30,0,1.1278193774050704,112781.93774050704
2026-01-20,-0.0061070461759502965,30,0,1.1209317323891261,112093.17323891261
2026-01-21,-0.0016157596758555734,30,0,1.1191205760965448,111912.05760965448
2026-01-22,-0.00022221668650625656,30,0,1.1188718888303237,111887.18888303237
2026-01-23,-0.020832639177274837,30,10,1.0955628344847257,109556.28344847258
2026-01-26,-0.035972221271118474,30,16,1.0561530057862274,105615.30057862274
2026-01-27,-0.01928964995345463,30,12,1.0357801840073222,103578.01840073222
2026-01-28,-0.03336526610783941,30,20,1.001221102538691,100122.1102538691
2026-01-29,-0.03951624829899663,30,19,0.961656600848577,96165.66008485769
2026-01-30,-0.011871166284715028,30,10,0.9502406154311096,95024.06154311096
2026-02-02,0.018268948492343135,30,4,0.967600512289753,96760.0512289753
2026-02-03,0.009507860866284171,30,5,0.9768003233347492,97680.03233347493
2026-02-04,-0.0062235016850608945,30,6,0.9707212048765074,97072.12048765074
2026-02-05,-0.015721966912034282,30,6,0.9554595582126288,95545.95582126289
2026-02-06,0.006732251034545319,30,5,0.961891951811872,96189.1951811872
2026-02-09,0.007847102662815261,30,6,0.9694400167082756,96944.00167082757
2026-02-10,0.020498790653733587,30,9,0.9893123646621305,98931.23646621304
2026-02-11,0.03595805256170563,30,2,1.0248861106705967,102488.61106705967
2026-02-12,0.03478898929140865,30,0,1.0605408625996295,106054.08625996295
2026-02-13,0.01872094081265197,30,3,1.0803951853177562,108039.51853177563
2026-02-24,-0.012039276315143566,30,10,1.067388009152165,106738.8009152165
2026-02-25,-0.006922462086519277,30,15,1.059999056127204,105999.9056127204
2026-02-26,-0.01597038062806961,30,9,1.0430704677354579,104307.0467735458
2026-02-27,-0.012222291058346253,30,12,1.0303217568844296,103032.17568844296
2026-03-02,-0.024532574706470966,30,11,1.00504531141196,100504.531141196
2026-03-03,-0.03142084663221281,30,7,0.9734659368236602,97346.59368236602
2026-03-04,-0.0140676942006577,30,10,0.9597715157096682,95977.15157096682
2026-03-05,0.04079149867569276,30,6,0.9989220342217068,99892.20342217067
2026-03-06,0.01955137948529313,30,6,1.0184523379889963,101845.23379889963
2026-03-09,-0.020322473853247838,30,7,0.9977548669794358,99775.48669794358
2026-03-10,-0.052625102323437825,30,12,0.9452479150109349,94524.79150109348
2026-03-11,-0.042351154532566104,30,10,0.9052155744907209,90521.55744907209
2026-03-12,-0.053024660367562836,30,14,0.8572168260939221,85721.68260939221
2026-03-13,-0.051350383358275214,30,16,0.8131984134528353,81319.84134528352
2026-03-16,-0.050307150669701366,30,25,0.7722887183429014,77228.87183429014
2026-03-17,-0.04162171223651276,30,24,0.7401447395445279,74014.47395445278
2026-03-18,-0.04676770209067279,30,24,0.7055298708615307,70552.98708615308
2026-03-19,-0.0130917548175108,30,16,0.6962932467757815,69629.32467757816
2026-03-20,-0.014925761946257754,30,14,0.6859005395296194,68590.05395296194
2026-03-23,0.007568066972639472,30,5,0.6910914807493491,69109.14807493491
2026-03-24,-0.011946228460908337,30,6,0.68283554403293,68283.554403293
2026-03-25,-0.03365868297335985,30,13,0.659852198933384,65985.21989333839
2026-03-26,-0.023612922742066226,30,13,0.6442711599387875,64427.115993878746
2026-03-27,-0.03877158067970776,30,15,0.6192917486816119,61929.174868161186
2026-03-30,-0.012266210157935931,30,8,0.6116953859432076,61169.53859432076
2026-03-31,-0.004895952331887595,30,8,0.6087005544919941,60870.05544919941
2026-04-01,-0.013743855943426697,30,6,0.6003346617583722,60033.466175837224
2026-04-02,0.013121082381891329,30,5,0.6082117023120087,60821.17023120087
2026-04-03,-0.014813577972048794,30,4,0.5992019108362973,59920.191083629725
2026-04-07,-0.020036315420457248,30,5,0.5871961123502405,58719.61123502405
2026-04-08,-0.003049829903528615,30,3,0.585405264087559,58540.5264087559
2026-04-09,0.00630507989310195,30,3,0.5890962910474735,58909.62910474735
2026-04-10,0.02297874216435642,30,4,0.602632982829432,60263.2982829432
2026-04-13,0.03285298414141795,30,4,0.6224312746574228,62243.12746574228
2026-04-14,0.008011625740777161,30,2,0.6274179610793329,62741.79610793329
2026-04-15,0.008275538514911251,30,4,0.632610182581192,63261.0182581192
2026-04-16,-0.0065750988904392646,30,5,0.6284507080716217,62845.07080716217
2026-04-17,-0.009307884285549331,30,9,0.6226011616017195,62260.11616017195
2026-04-20,-0.008741236951213342,30,9,0.6171588573220582,61715.885732205825
2026-04-21,-0.0027339161466038244,30,5,0.6154715967570059,61547.15967570059
2026-04-22,-0.009527847066416073,30,8,0.6096074775093823,60960.74775093823
2026-04-23,-0.006030578579132891,30,11,0.6059311917138349,60593.11917138349
