trade_date,return,positions,stops,cum_return,equity
2026-01-06,0.0037792260677066538,10,0,1.0037792260677068,100377.92260677068
2026-01-07,0.012017969601773471,10,0,1.0158426142934802,101584.26142934801
2026-01-08,0.02450654467411282,10,0,1.040737406702531,104073.7406702531
2026-01-09,0.0014022101426923949,10,0,1.0421967392500888,104219.67392500889
2026-01-12,-0.015956155247679273,10,0,1.0255672862799894,102556.72862799893
2026-01-13,-0.013755039272937485,10,0,1.0114605679801683,101146.05679801683
2026-01-14,-0.0165120712478662,10,0,0.9947592590172725,99475.92590172724
2026-01-15,-0.0003550162826470693,10,0,0.9944061032830074,99440.61032830074
2026-01-16,0.0249376135460329,10,0,1.0192042183944954,101920.42183944954
2026-01-19,0.006355284157613305,10,0,1.0256815508170305,102568.15508170305
2026-01-20,0.003170582524140686,10,0,1.0289335588173845,102893.35588173845
2026-01-21,-0.010324205070068393,10,0,1.0183106377526785,101831.06377526784
2026-01-22,-0.012161856350093503,10,0,1.0059260900565583,100592.60900565583
2026-01-23,-0.0226756991327002,10,3,0.9831160126887023,98311.60126887023
2026-01-26,-0.01916455401814927,10,7,0.9642750327574221,96427.50327574222
2026-01-27,-0.013737003407409177,10,3,0.9510287833467539,95102.87833467539
2026-01-28,-0.0454232430693128,10,6,0.9078299717548814,90782.99717548814
2026-01-29,-0.05658001056402023,10,9,0.8564649423626561,85646.49423626561
2026-01-30,-0.00018419185414592087,10,5,0.8563071884969115,85630.71884969114
2026-02-02,-0.00231987675348968,10,3,0.8543206613564713,85432.06613564714
2026-02-03,-0.014865941733915833,10,3,0.8416203801826656,84162.03801826655
2026-02-04,0.013662813391984285,10,0,0.8531192823839923,85311.92823839922
2026-02-05,-0.000777165370435029,10,3,0.852456267620873,85245.6267620873
2026-02-06,0.0036473313341814475,10,1,0.855565458076786,85556.5458076786
2026-02-09,-0.027813886798959842,10,3,0.8317688572767381,83176.88572767381
2026-02-10,-0.009623798092329194,10,5,0.8237640817348194,82376.40817348193
2026-02-11,0.02359606342145192,10,0,0.8432016712517483,84320.16712517483
2026-02-12,0.01719097966723566,10,0,0.8576971340376162,85769.71340376162
2026-02-13,0.019746789323674418,10,0,0.8746338986469764,87463.38986469764
2026-02-24,0.0009676264584313366,10,2,0.8754802175487482,87548.02175487482
2026-02-25,0.005188342596349404,10,3,0.8800225088537177,88002.25088537177
2026-02-26,-0.008038439456732382,10,3,0.8729485011957354,87294.85011957354
2026-02-27,-0.008428741928881633,10,5,0.8655906435619525,86559.06435619525
2026-03-02,-0.0212768096638144,10,3,0.8471736361921062,84717.36361921062
2026-03-03,-0.01491841388789591,10,3,0.8345351492524785,83453.51492524786
2026-03-04,-0.03989782218869958,10,6,0.8012390142573832,80123.90142573832
2026-03-05,-0.0004212328674299437,10,4,0.8009015060499108,80090.15060499108
2026-03-06,-0.00889531489437143,10,4,0.7937772349542206,79377.72349542206
2026-03-09,-0.0008727405784929254,10,2,0.7930844733509921,79308.4473350992
2026-03-10,-0.024779213217368635,10,3,0.7734324640864433,77343.24640864432
2026-03-11,-0.023173063504124892,10,5,0.7555096644800163,75550.96644800164
2026-03-12,-0.027306490081562627,10,4,0.7348793473203681,73487.93473203681
2026-03-13,-0.044560686330006406,10,6,0.7021326192340253,70213.26192340252
2026-03-16,-0.03157684290944648,10,5,0.6799614878148742,67996.14878148743
2026-03-17,-0.044541962810606,10,7,0.6496746685119797,64967.466851197976
2026-03-18,-0.04375534394343137,10,9,0.6212479299399033,62124.79299399033
2026-03-19,-0.018301391749650887,10,6,0.6098782282004135,60987.82282004135
2026-03-20,-0.013394324324097784,10,6,0.601709321413691,60170.93214136911
2026-03-23,-0.006758109628869202,10,3,0.5976429038548648,59764.290385486485
2026-03-24,-0.019173713992226928,10,4,0.5861838697468678,58618.38697468678
2026-03-25,-0.03104061173860736,10,4,0.5679883638386208,56798.836383862086
2026-03-26,-0.03717183057924138,10,6,0.5468751966070311,54687.51966070311
2026-03-27,-0.038400598238463535,10,7,0.5258748618955438,52587.48618955438
2026-03-30,0.004709782991600908,10,3,0.5283516183758099,52835.16183758099
2026-03-31,0.014005278325010395,10,3,0.5357513298446328,53575.13298446328
2026-04-01,-0.010430842089254055,10,5,0.5301629923239156,53016.29923239156
2026-04-02,0.012018686579022475,10,2,0.5365348551644534,53653.48551644534
2026-04-03,-0.014996184052457229,10,4,0.5284888797258488,52848.88797258488
2026-04-07,0.0021046580042678453,10,2,0.5296011680767303,52960.11680767303
2026-04-08,-0.015869695972846043,10,3,0.5211965585524885,52119.65585524885
2026-04-09,0.0050293218476211154,10,0,0.5238178237913215,52381.78237913215
2026-04-10,0.019950747347332876,10,2,0.5342683808498119,53426.83808498119
2026-04-13,0.03340889957507841,10,1,0.5521176995317629,55211.76995317629
2026-04-14,0.0034005733707391907,10,0,0.5539952162783044,55399.521627830436
2026-04-15,0.021637524396342624,10,0,0.5659823012859834,56598.230128598334
2026-04-16,0.008347118644994267,10,2,0.5707066227057844,57070.66227057844
2026-04-17,0.023535595293358524,10,1,0.5841385428090272,58413.85428090272
2026-04-20,0.0019204767605328853,10,2,0.5852603673054235,58526.03673054235
2026-04-21,0.004508693048681345,10,2,0.5878991266551622,58789.91266551622
2026-04-22,-0.013991265523785757,10,5,0.5796736738729281,57967.36738729281
2026-04-23,-0.012393398458035032,10,6,0.5724895470569878,57248.95470569879
2026-04-24,0.037403548786923244,10,4,0.5939026877603375,59390.26877603375
2026-04-27,-0.01303612598645637,10,3,0.5861604974989987,58616.04974989987
2026-04-28,0.00715301678708633,10,5,0.5903533133775359,59035.331337753596
2026-04-29,-0.021379921415715264,10,3,0.577731605930017,57773.1605930017
2026-04-30,0.03688614731536233,10,1,0.5990418990550925,59904.18990550925
2026-05-06,-0.015935949964125007,10,1,0.5894955973253362,58949.55973253362
2026-05-07,-0.000615186542490731,10,1,0.5891329475670041,58913.29475670041
2026-05-08,-0.021320694693724017,10,5,0.5765722238579143,57657.22238579143
2026-05-11,-0.022832364675464966,10,4,0.5634077165810465,56340.77165810465
2026-05-12,-0.059681634441636586,10,8,0.5297826231984593,52978.262319845926
2026-05-13,-0.03480369841745826,10,4,0.5113442285538502,51134.42285538502
2026-05-14,0.015762126554195788,10,1,0.5194041009970737,51940.41009970737
2026-05-15,0.0248592882990204,10,1,0.5323161172874534,53231.611728745345
2026-05-18,-0.014929150094674493,10,4,0.5243690900746547,52436.909007465474
2026-05-19,-0.001859066343529514,10,5,0.5233942531477097,52339.42531477097
2026-05-20,-0.024814584310950495,10,4,0.5104064423251089,51040.64423251089
2026-05-21,0.042459444100818325,10,4,0.5320780161317095,53207.801613170945
2026-05-22,-0.026354875113716127,10,6,0.5180551664658044,51805.51664658044
2026-05-25,-0.020109855502125563,10,5,0.5076371519260475,50763.71519260475
2026-05-26,-0.022488709282197972,10,4,0.4962210475955397,49622.10475955397
2026-05-27,-0.02269012472607431,10,7,0.48496173013389365,48496.173013389365
2026-05-28,-0.025068572590221418,10,4,0.47280443179855275,47280.443179855276
2026-05-29,-0.00024648051414760674,10,3,0.4726878947191118,47268.78947191118
2026-06-01,-0.014943339804839705,10,3,0.4656243588866898,46562.43588866898
2026-06-02,-0.0274173865578796,10,4,0.45285815584832856,45285.81558483285
2026-06-03,-0.05602390166250051,10,5,0.4274872750580205,42748.727505802046
2026-06-04,0.0,10,0,0.4274872750580205,42748.727505802046
2026-06-05,0.0,10,0,0.4274872750580205,42748.727505802046
2026-06-08,0.0,10,0,0.4274872750580205,42748.727505802046
