trade_date,return,positions,stops,cum_return,equity
2023-06-19,-0.006661481880241271,30,9,0.9968100163951658,99681.00163951657
2023-06-20,-0.0021936660046702546,30,8,0.9946233481490848,99462.33481490848
2023-06-21,0.005743495075202198,30,6,1.0003359624508603,100033.59624508604
2023-06-26,0.007876094411614236,30,6,1.0082147029344564,100821.47029344564
2023-06-27,0.006177717326899194,30,1,1.014443168374009,101444.3168374009
2023-06-28,-0.0038071068213484677,30,0,1.010581074867822,101058.10748678219
2023-06-29,-0.008704525233329659,30,3,1.0017844464013095,100178.44464013095
2023-06-30,-0.016708381380077207,30,3,0.9850462498102068,98504.62498102068
2023-07-03,-0.0141268679609311,30,1,0.9711306315037277,97113.06315037276
2023-07-04,-0.003577727485358858,30,1,0.9676561907515229,96765.61907515228
2023-07-05,-0.017208353067946262,30,6,0.9510044213726867,95100.44213726868
2023-07-06,0.00659656193098728,30,2,0.9572777809349144,95727.77809349145
2023-07-07,-0.0024441660000543855,30,1,0.9549380351301459,95493.80351301459
2023-07-10,-0.009051454310657282,30,3,0.9462944571356565,94629.44571356566
2023-07-11,-0.0032964762990516762,30,4,0.9431750198857848,94317.50198857847
2023-07-12,0.00984007447771986,30,1,0.9524559323269858,95245.59323269858
2023-07-13,-0.017175159484935622,30,4,0.9360973497868967,93609.73497868967
2023-07-14,-0.012340036607680287,30,4,0.9245458742221739,92454.58742221739
2023-07-17,-0.012626475910379712,30,6,0.9128721180132667,91287.21180132667
2023-07-18,-0.013202961945483049,30,7,0.9008195021780451,90081.95021780451
2023-07-19,-0.014982353901067991,30,10,0.8873231055954297,88732.31055954297
2023-07-20,0.014220448633128846,30,4,0.8999412382395378,89994.12382395378
2023-07-21,0.04182450195010672,30,3,0.9375808323132687,93758.08323132688
2023-07-24,0.06051080830252504,30,3,0.9943146063254987,99431.46063254988
2023-07-25,0.033806097909069834,30,1,1.0279285032593566,102792.85032593567
2023-07-26,0.04704172643212281,30,1,1.0762840347014646,107628.40347014646
2023-07-27,0.038164247921632824,30,4,1.1173596054359065,111735.96054359066
2023-07-28,-0.004020974848232103,30,8,1.1128667305660183,111286.67305660182
2023-07-31,-0.007491894659912813,30,6,1.104529250250096,110452.92502500961
