trade_date,return,positions,stops,cum_return,equity
2024-04-12,0.01126896480025863,20,4,1.0221457735281336,102214.57735281336
2024-04-29,0.012835105588748109,20,3,1.03526512245846,103526.512245846
2024-05-17,-0.02231726024599842,20,0,1.012160841296949,101216.0841296949
2024-05-20,-0.02601538326804948,20,2,0.9858290890816973,98582.90890816973
2024-05-21,-0.01894838293073135,20,0,0.9671492219975233,96714.92219975233
2024-05-22,-0.0034180793869281524,20,0,0.9638434291777299,96384.34291777298
2024-05-23,-0.0045563015237536034,20,1,0.9594518678927075,95945.18678927075
2024-05-24,-0.009230906364144448,20,2,0.9505952575392864,95059.52575392864
2024-05-27,-0.02347579505837218,20,5,0.9282792780898337,92827.92780898337
2024-05-28,-0.016193757876167815,20,5,0.913246948218983,91324.6948218983
2024-07-22,-0.010623447414008108,20,3,0.9035451172885752,90354.51172885753
2024-07-31,-0.025770327710139197,20,1,0.8802604635151525,88026.04635151525
2024-08-01,-0.03882639812525164,20,5,0.8460831203047946,84608.31203047946
2024-08-02,-0.03705009828622334,20,4,0.8147356575391874,81473.56575391874
2024-08-05,-0.015327563424578694,20,4,0.8022477450739898,80224.77450739898
2024-08-06,-0.012966672606331586,20,2,0.7918452612144476,79184.52612144477
2024-08-07,-0.01681021396241985,20,0,0.7785341729483045,77853.41729483045
2024-08-08,0.014331130830272537,20,0,0.7896914480366647,78969.14480366647
2024-08-12,0.012332768336006434,20,0,0.7994305297222263,79943.05297222263
2024-08-13,0.013339792073398655,20,1,0.8100947667658477,81009.47667658477
2024-08-14,0.010992204218027168,20,0,0.818999493878093,81899.9493878093
2024-08-15,-0.011175429991707425,20,3,0.8098468223710146,80984.68223710146
2024-08-16,-0.007878187892561778,20,1,0.8034666969401816,80346.66969401816
2024-08-20,-0.012756715166031524,20,2,0.7932171011419236,79321.71011419236
2024-08-21,-0.004617570026902029,20,1,0.7895543656308646,78955.43656308646
2024-09-23,0.16417703759498495,20,1,0.9191810624003275,91918.10624003275
2024-09-24,0.10372350121435714,20,4,1.014521740442422,101452.1740442422
2024-09-25,0.03591674789363775,20,1,1.0509600620265072,105096.00620265072
2024-09-26,0.05238523553799934,20,3,1.1060148524167963,110601.48524167963
2024-09-27,0.026849558683397008,20,0,1.1357108631014698,113571.08631014699
2024-09-30,-0.020948149076627655,20,7,1.1119198226332747,111191.98226332747
2024-10-08,-0.0691698130173374,20,12,1.03500853641146,103500.85364114601
2024-10-09,-0.05876396847865488,20,10,0.9741873274026384,97418.73274026383
2024-10-10,-0.04376606321368841,20,0,0.9315509832495603,93155.09832495604
2024-10-11,0.0011029709593235793,20,0,0.9325784569312139,93257.84569312139
2024-10-14,-0.009124827884096959,20,0,0.9240688390232998,92406.88390232998
2024-10-15,0.04145624906305416,20,0,0.962377266965257,96237.7266965257
2024-10-16,0.01868504115671123,20,0,0.9803593258067861,98035.93258067861
2024-10-17,0.03621010385104072,20,0,1.0158582388055861,101585.82388055862
2024-10-18,0.02571555003965495,20,0,1.041981592178787,104198.1592178787
2024-10-21,0.0593822609010469,20,0,1.1038568149396357,110385.68149396357
2024-10-22,0.032588045462633254,20,0,1.1398293510091262,113982.93510091263
2024-10-23,0.020381107551887257,20,0,1.1630603356028408,116306.03356028408
2024-10-24,0.027265633536965067,20,1,1.1947719124947673,119477.19124947673
2024-10-25,0.04161637550627441,20,0,1.2444939890494993,124449.39890494992
2024-10-28,0.019062787447284357,20,0,1.268217513442173,126821.7513442173
2024-10-29,0.07088400632882036,20,0,1.3581138516913287,135811.38516913287
2024-10-30,0.09900219795948452,20,0,1.4925701080879918,149257.01080879918
2024-10-31,0.09435710899768275,20,0,1.6334047084635335,163340.47084635336
2024-11-01,0.06161076447529738,20,1,1.7340400212495222,173404.0021249522
2024-11-06,0.012146913706364126,20,0,1.755103255751022,175510.3255751022
2024-11-07,-0.045947263851883344,20,3,1.6744610633717303,167446.10633717303
2024-11-08,-0.03622953601969181,20,0,1.6137961159627328,161379.6115962733
2024-11-11,-0.03735390699458539,20,6,1.5535145259388377,155351.45259388376
2024-11-12,-0.05027047123714338,20,6,1.4754186186461449,147541.86186461448
2024-11-13,-0.04553351670007731,20,8,1.4082376203344156,140823.76203344157
2024-11-14,-0.005480036791171062,20,1,1.4005204263642719,140052.04263642718
2024-11-15,-0.028320195737037052,20,3,1.360857413755917,136085.7413755917
2024-11-18,-0.015661263651708633,20,3,1.3395446670067033,133954.46670067034
